StoreID,StoreName,AreaCode
S00836344,"WANI PROV. STORE,",700029
S00836349,M.R.TELICOM.,700029
S00836352,RIYAN PROV STORE,700029
S00836357,SAMEER PROV. STORE.,700029
S00836360,PAUL GEN. STORE.,700029
S00836361,FAROZ GEN. STORE.,700029
S00836362,COOL JOINT.,700029
S00836368,SOFI PROV. STORE.,700029
S00836369,JAVEED PROV. STORE.,700029
S00836371,ALTAF PROV. STORE,700029
S00836373,"MUSHTAQ GEN. STORE,",700029
S00836378,"MUNEER PROV. STORE,",700029
S00836379,"MAJID TELECOM,",700029
S00836385,"FRIENDS SOFTY,",700029
S00836416,RAMZAN PROV STORE,700029
S00836418,"SYED MANSOORN PROV. STORE,",700029
S00836421,"MAQBOOL PROV. STORE,",700029
S00836426,SHEIKH PROV. STORE.,700029
S00841426,"AL HAMZA DEP STORE,(1)",700029
S00841432,FIRDOUS PROV. STORELAL,700029
S00841441,"KHAN BROTHERS,-1",700029
S00841442,"LUCKY PROV STORE,-1",700029
S00841463,"NIYAZ  PROV. STORE,-1",700029
S00841474,"PARADICE TELICOM,-1",700029
S00841476,"PARVAIZ PROV. STORE,-2",700029
S00841485,PAUL  GEN. STORE1,700029
S00841487,"PEARL  PROV. STORE,-1",700029
S00841496,POPULAR PROV. STORE..2,700029
S00841500,QAMAR BIN HASHIM1,700029
S00841502,"QAYOOM M/S,-1",700029
S00841504,"QUALITY BAKERY,-1",700029
S00841505,"R P  PROV. STORE,-1",700029
S00841508,"R.S TRADERS,-1",700029
S00841515,RAFIQ PROV. STORE5,700029
S00841521,RAFIQUE PROV. STORE4,700029
S00841704,RAJA HILAL PROV. STORE1,700029
S00841757,SARA PROV STORE1,700029
S00841760,SAJAD  PROV. STORE2,700029
S00841761,SAJAD  PROV. STORE3,700029
S00841879,D LOVEN,700029
S00841905,BHAGWAN PROV. STORENR,700029
S00841911,SHAFAT PROV. STORE..2,700029
S00841929,SHAH PROV. STORE13,700029
S00841945,SHAHEEN TEL..2,700029
S00842038,SHAKEEL PROV. STORE2,700029
S00842040,SHAKEEL PROV. STORE..4,700029
S00842041,"SHAKKEL PROV. STORE,-3",700029
S00842042,"SHALIMAR BAKERY,-1",700029
S00842045,"SHALLA  GEN. STORE,-1",700029
S00842048,ALTAF PROV. STORE,700029
S00842049,"SHEEZAN TELICOM,-1",700029
S00842070,"SHOWKAT  PROV. STORE,-2",700029
S00842079,"SIDIQ & SONS,-1",700029
S00842084,"SNOW LINE,-1",700029
S00842093,AASIM SOFI GEN. STORE,700029
S00842101,SOFI PROV. STORE5,700029
S00842104,ABDUL RASHID GEN. STORE,700029
S00842108,YAKOOB PROV. STORE,700029
S00842111,AJAZ PROV. STORE,700029
S00842126,SAHIL TELECOM,700029
S00842131,"T A J  PROV. STORE,-1",700029
S00842137,"NAZIR PROV. STORE,",700029
S00842144,"TARIQ PROV. STORE,-1",700029
S00842146,TARIQ PROV. STORE3,700029
S00842165,"THAKUR PROV. STORE,-1",700029
S00842168,THE CAFE PROV STORE-1,700029
S00842174,"TRF BROS,-1",700029
S00842175,"TRF SONS,-1",700029
S00842177,"UMER  PROV. STORE,-1",700029
S00842178,"UMER  PROV. STORE,-2",700029
S00842184,WAJID PROV. STORE1,700029
S00842186,"WANI  PROV. STORE,-3",700029
S00842189,WANI COLD DRINKS2,700029
S00842202,WANI PROV. STORE10,700029
S00854934,M A PAREY,700029
S00854935,SIRAJ AHMED,700029
S00854936,PARRAY G S,700029
S00854937,SHAH PRO STORE,700029
S00854940,DAR G S,700029
S00854943,MIR G S,700029
S00854945,AFZAL P S,700029
S00854948,TITANIC PRO STORE,700029
S00854949,ROSHNI PRO STORE,700029
S00854951,ABDUL AHAD PRO STORE,700029
S00854952,G H SON'S,700029
S00854953,TAJ PRO STORE,700029
S00854965,QAYOOM P S,700029
S00854966,MANZOOR P S,700029
S00854968,RATHER G S,700029
S00854969,SAMEER P S,700029
S00854972,SHABIR P S,700029
S00854974,KHAN G S,700029
S00854975,COFFE CORNER,700029
S00855119,HOME NEED,700029
S00855123,ADIL G S,700029
S00855124,WANI RESTRA,700029
S00884238,GANDHI STORE,710006
S00855441,SNEHA VARIETY STORE1,710006
S00868049,ASIAN BAKERY,700029
S00868054,IKHRAJ P S,700029
S00909120,Sajid Prov Store,700029
S00909122,A4 Gen Store,700029
S00909133,Lone Talecome,700029
S00909134,M. Sadiq,700029
S00909136,Bhat Prov Store,700029
S00909137,Khan Utility,700029
S00909141,IRFAN PROV STORE,700029
S00909148,M.S.Prov Store,700029
S00909150,Gilfishan Bakery,700029
S00909153,Akhoon Pro Store,700029
S00909156,Bhat Zaman,700029
S00909157,Shining Star Bakery,700029
S00909160,Dar Prov Store,700029
S00909167,Bilal Fruit Shop,700029
S00909168,Ice Berg,700029
S00909169,Abdul Rashid Prov Store,700029
S00909170,Mohsin Prov Store,700029
S00909171,NOOR BAKERS,700029
S00931790,Jay Ghosh,710006
S00931791,Sumita Stores,710006
S00931792,Babu Bhandar,710006
S00931793,Nity Stores,710006
S00931794,Sree Dam Stores,710006
S00931795,Kartiki Stores,710006
S00931796,Saha Stores,710006
S00931797,Mani V.Stores,710006
S00931798,Pronab V.Stores,710006
S00931799,Munna Paul,710006
S00931800,Dulla Guho,710006
S00931801,Pradip Stores,710006
S00931802,Dhana Stores,710006
S00931803,Chakroborty Stores,710006
S00931804,Roy Stores,710006
S00931805,Sarkar Pan Ghar,710006
S00931806,Babun Shop,710006
S00931807,Uttam Stores,710006
S00931808,Barishal,710006
S00931809,C.R.Paul,710006
S00931810,Jayanto Stores,710006
S00931811,Basak Stores,710006
S00931812,Sanjukta Stores,710006
S00931813,Chottka Ghose,710006
S00931814,Uma Sarkar,710006
S00931815,Bablu Stores,710006
S00931816,Bijay Stores,710006
S00931817,Sorav Stores,710006
S00931818,Maa Kali Stores,710006
S00931819,Indrani Stores,710006
S00931820,Sisir Stores,710006
S00931821,Nary Stores,710006
S00931822,Vaskar Stores,710006
S00931823,Partho Ghose,710006
S00931824,Yadav M.B,710006
S00931825,Uttam Stores,710006
S00931826,Ghose Stores,710006
S00931827,Bharti Stores,710006
S00931828,Mithu Ghose,710006
S00931829,Maa Sadhana,710006
S00931830,Bimla Stores,710006
S00931831,Sadhana Bhandar,710006
S00931832,Kutti Das,710006
S00931833,Maa Comunication,710006
S00931834,Dipali Stores,710006
S00931835,Sounav Stores,710006
S00931836,MahaMaya,710006
S00931837,Dykhi Ram Stores,710006
S00931838,Mahesh Stores,710006
S00931839,Purnima Stores,710006
S00931840,Maa Asha Pan Bhog,710006
S00931841,Sandha Stores,710006
S00931842,Dibakar Rai,710006
S00931843,Pardip Stores,710006
S00931844,Goutam Stores,710006
S00931845,Son Pan Ghar,710006
S00931846,Nil Kamul,710006
S00931847,Soham,710006
S00931848,Rekha Stores,710006
S00931849,Rekha Stores 2,710006
S00931850,Rakhal Stores,710006
S00931851,Swadesi E.P,710006
S00931852,Nitya S.Stores,710006
S00931853,Pradip Stores,710006
S00931854,Radha Stores,710006
S00931855,S.S.Stores,710006
S00931856,Rinku Pan Ghar,710006
S00931858,Pawan Pan Ghar,710006
S00931859,Balajee Bhog,710006
S00931860,Manik Sarkar,710006
S00931861,Rajesh Stores,710006
S00931862,Sham Pan Bhog,710006
S00931863,Ganpati Food,710006
S00931864,Sambayika,710006
S00931865,Kalika Pan Ghar,710006
S00931866,Saheli Pan Ghar,710006
S00931867,B.L.Sarma,710006
S00931868,Rasoraj Sweets,710006
S00931869,Riddam Stores,710006
S00931870,Maa Kali Stores,710006
S00931871,Himul Parivour,710006
S00931872,Rinku Pan Bhog,710006
S00931873,Pinu Pan bhog,710006
S00931874,VMA Stores,710006
S00931875,Pandey Stores,710006
S00931876,N.Karmokar,710006
S00931877,Saha Stores,710006
S00931878,Binod Stores,710006
S00931886,Dharma Stores,710006
S00931887,Presention House,710006
S00931888,H.Saha,710006
S00931889,Siby Ghose,710006
S00931890,Siya Pan Ghar,710006
S00931891,Riya Rim,710006
S00931892,Soumen Stores,710006
S00931893,Debesh U.Das,710006
S00931894,Utoy Pan Ghar,710006
S00931895,Palash Stores,710006
S00931896,Spon Don,710006
S00931897,Roton Bhandhar,710006
S00931899,Sona Bhat,710006
S00931900,Ajit Stores,710006
S00931901,Bishu Stores,710006
S00931902,Tukuni S.V. Stores,710006
S00931903,S.S.Stores,710006
S00931904,Ramesh Stores,710006
S00931905,Raja Pan Bh,710006
S00931906,Babu Pan Bh,710006
S00931907,Roson Stores,710006
S00931908,Gosindo Bhog,710006
S00931909,Chakroborty Bh,710006
S00951449,BAPPA DAS,710006
S00951450,NITAI DUTTA,710006
S00951451,DAS STORES,710006
S00951453,M ALAI,710006
S00951454,DEBABRATA KUNDU,710006
S00951455,MAA RAKHAKALI VARITISH,710006
S00951456,PROTIMA STORES,710006
S00951457,USHA VARITISH,710006
S00951459,TEEN KORI GHOSH,710006
S00951460,A  DUTTA,710006
S00951462,GOUTAM SINGH,710006
S00951463,SANY,710006
S00951464,PRIYA VARITISH,710006
S00951465,HOQUE ENT,710006
S00951468,LAXMI NARAYAN STORES,710006
S00951470,MAA TARA,710006
S00951471,BAPI STORES,710006
S00951472,MAYA VARITISH,710006
S00951473,RATAN SARKAR,710006
S00951474,DULAL PAN GHAR,710006
S00951476,SUBHAS DAS,710006
S00951479,RATAN PAUL,710006
S00951481,SUBHUMAY VARITISH,710006
S00951483,SUBHAM VARITISH,710006
S00951484,SHIVU VARITISH,710006
S00951486,MONI MAHATO,710006
S00951487,GOPAL DAS,710006
S00951488,RATAN DAS,710006
S00951489,SHAMAL DAS,710006
S00951491,SANJIV DAS,710006
S00951492,PIJUSH SAHA,710006
S00951494,JOY MAA MANASHA VENDER,710006
S00951495,SHAKTI SAHA,710006
S00951496,CHANDA VARITISH,710006
S00951498,DEEP VARITISH,710006
S00951499,SOVA VARITISH,710006
S00951501,SUNIL PAUL,710006
S00951502,KANAN VARITISH,710006
S00951504,BOIBHOB,710006
S00951505,AJOY KUNDU,710006
S00951506,S BASAK,710006
S00951508,BINAPANY VANDER,710006
S00951509,SOVA VARITISH,710006
S00951510,SOVA BAKHARY,710006
S00951511,SANTOSH ROY,710006
S00951512,JOYDEV SAHA,710006
S00951513,CONGRACLUTION,710006
S00951514,RANJIT CHOWDHARY,710006
S00951515,HAMANTO SAHA,710006
S00951516,BABAN PAUL,710006
S00931004,Suntaliest,710006
S00931005,Nitay Kundu,710006
S00931006,Maa Tara,710006
S00931007,Kokan Kundu,710006
S00931008,Krishna Kundu,710006
S00931009,Shyamal Barman,710006
S00931010,Anadi Tradings,710006
S00931011,Gopal Das,710006
S00931012,Moulik Stores,710006
S00931015,Das Stores,710006
S00931017,Nayan Stores,710006
S00931018,Rakesh Chaki,710006
S00931019,Bholai Dutta,710006
S00931026,Sunil Das,710006
S00951517,SANTU PAUL,710006
S00951518,MAA BASUKI VARITISH,710006
S00951519,JOY MATAJI,710006
S00951520,ASIT DUTTA,710006
S00951521,DULAL DAS,710006
S00951523,LOOKNATH GIFT,710006
S00951524,SARADHA CHOICS,710006
S00951525,JOY GURU DIGITAL PAPER,710006
S00951526,MANIK DAS,710006
S00951527,ASHOK BISWAS,710006
S00951528,M B  DAS,710006
S00951529,JOY SAHA,710006
S00951530,SUBIR SAHA,710006
S00951531,PAYAL STORES,710006
S00951532,SWAPAN ROY,710006
S00951533,CHUMKI STORES,710006
S00951534,RATAN HALDHAR,710006
S00951536,BABAY SAHA,710006
S00951537,SAHA VARITISH,710006
S00951539,SWAPAN SAHA,710006
S00951540,BORMON COMMNICATION SENTER,710006
S00951543,AJIT ROY,710006
S00951544,MIHIR CHAKROBORTHY,710006
S00951545,NIRMAL STORES,710006
S00951546,HARU ROY CHOWDHARY,710006
S00951547,JANAKI CENTER,710006
S00951549,NAGRAJ PAN GHAR,710006
S00951550,MONAJ SAHA,710006
S00951551,MAYA VARIRISH,710006
S00951553,KARMOKAR VARITISH,710006
S00951554,KUNDU VARITISH,710006
S00951555,MAA JASADA VARITISH,710006
S00951556,TOTAN VARITISH,710006
S00951559,PROSANTA SAHA,710006
S00951560,GOUTAM DAS,710006
S00951561,GOPAL VARITISH,710006
S00951563,SANJOY SARKAR,710006
S00951564,SOM VARITISH,710006
S00951565,SHIL  ENT,710006
S00951566,MAA JHARA VARITISH,710006
S00951567,KUSHAL  DAS,710006
S00951568,SUMAN DAS,710006
S00951569,AJOY SAHA,710006
S00951570,GOPAL GHOSH,710006
S00951571,AROTI VARITISH,710006
S00951572,LITAN BASAK,710006
S00951573,MAHANTO VARITISH,710006
S00951574,DINASH CHOWDHARY,710006
S00951575,L K CHOWDHARY,710006
S00951576,PINTU HALDER,710006
S00951577,NEW LAXMI PANGHAR,710006
S00951578,MAA LAXMI VARITISH,710006
S00951579,JAYANTA SARKAR,710006
S00951580,BINOY GHOSH,710006
S00951581,NONIGOPAL DAS,710006
S00951582,KRISHNA DAS,710006
S00951583,NARAYAN KUNDU,710006
S00951584,MAA LAXMI VENDER,710006
S00951585,SARADHA BHANDER,710006
S00951587,JANATA AGANCY,710006
S00951588,GOPAL SARKAR,710006
S00931027,Bappy PanG,710006
S00931029,Suman Stores,710006
S00931031,S.Poundon,710006
S00931032,Maa Pan Gar,710006
S00931034,Rajesh Das,710006
S00931036,Soceity hotel,710006
S00931037,Sibu Hotel,710006
S00931038,Momo Ram,710006
S00931039,Gopinath Stores,710006
S00931041,Bappy Das,710006
S00931042,Gitom Roy,710006
S00931044,M.k Mondol,710006
S00931045,Nimay Pan,710006
S00931050,Tamal Paul,710006
S00931051,Rana Pal,710006
S00931052,Bhowmick Stores,710006
S00931053,Kau Brothers,710006
S00931054,Bhowmick Brothers,710006
S00931058,Bipul Sarma,710006
S00931059,Pitambar Bhan,710006
S00931060,Bap-2,710006
S00931061,Arun.P.Bho,710006
S00931062,Namita,710006
S00931063,Amit Stores,710006
S00931064,Mamu Pan Gar,710006
S00931066,Chando Variety,710006
S00931067,N-Stores,710006
S00931069,Ajay Pan Ghar,710006
S00931071,Dattu Stores,710006
S00931072,Banty Pan,710006
S00931073,S-Stores,710006
S00931074,Ashok Bormon,710006
S00931076,Pappu Pan Gar,710006
S00931077,Das Stores,710006
S00931080,Ratan Paul,710006
S00931081,Maa Bhanta,710006
S00931082,Bisuno Sweet,710006
S00931085,Dattu Stores,710006
S00931087,Rinto Saha,710006
S00931088,Monorama Saha,710006
S00931089,Hoobohoo,710006
S00931090,Maa Bhandar,710006
S00931091,Loknath Bhandhar,710006
S00931092,MillI Stores,710006
S00931093,Krishna Stores,710006
S00931094,Gopal Das,710006
S00931095,Goutom Roy,710006
S00931096,Dasa Stores,710006
S00931097,Nandi Inst,710006
S00931098,Aparupa Stores,710006
S00931100,Gosh Stores,710006
S00931103,Alok Stores,710006
S00931105,Mon Das,710006
S00931108,Suman Kundu,710006
S00931109,Prince Stores,710006
S00931110,Loknath Bhandhar,710006
S00931111,Bablu Saha,710006
S00931112,Bibhash Stores,710006
S00931114,Shyamal Barman,710006
S00931116,Saraswati Stores,710006
S00951589,JOYGURU STORES,710006
S00951591,S B KARMOKAR,710006
S00951592,GOUR SAHA,710006
S00951594,BAPI PAN GHAR,710006
S00951595,CHITRALEKHA VARAITIES,710006
S00951598,GANESH ADHIKARI,710006
S00951600,COLD CENTRE,710006
S00951601,SANJIB VARAITIES,710006
S00951602,SANJOY SAHA,710006
S00951604,MAHAMAYA STROES,710006
S00951605,NEMAI SAHA,710006
S00951606,SUBODH DAS,710006
S00951608,PAUL BROTHERS,710006
S00951611,RIYA VARAITISH,710006
S00951612,KUNDU STROES,710006
S00951613,PUJANITTYA PRAYAJONI,710006
S00951615,ANNAPURNA VENDER,710006
S00951616,NIKHIL MANI,710006
S00951617,SAHA STORES,710006
S00951618,SAMOR KUNDU,710006
S00931118,Aditya Bosu,710006
S00931119,Chondan Stores,710006
S00931120,Sapan Saha,710006
S00931121,Tapon Saha,710006
S00931122,Mahakal,710006
S00931123,Suresh Roy,710006
S00931124,Mama Pan Gar,710006
S00931125,Mukherjee Buth,710006
S00931126,Anaya Stores,710006
S00931127,Probhati Stores,710006
S00931128,Ashit Stores,710006
S00931129,P.C Sarkar,710006
S00931130,Ava Stores,710006
S00931131,Maa Kalish,710006
S00931133,Ashok Stores,710006
S00931134,Basak Stores,710006
S00931135,Ram Babu,710006
S00931136,Saha Stores,710006
S00931137,New Saha,710006
S00931138,Sibam Stores,710006
S00931139,Gopal Saha,710006
S00931140,Babu Pan Ghar,710006
S00931143,Uttam Stores,710006
S00931144,Varity Stores,710006
S00931145,Mamu Pan Gar,710006
S00931146,Sumesh Pan Ghar,710006
S00931147,Suman Nandi,710006
S00931288,Puja Stores,710006
S00931289,Das Stores,710006
S00931290,Priyanka Hotel,710006
S00931291,Maa Stores,710006
S00931292,Sunil Roy,710006
S00931293,Roy Stores,710006
S00931295,Dipak Roy,710006
S00931297,Bipul Das,710006
S00931298,Bipul Pan Gar,710006
S00931300,Sadhana Stores,710006
S00931301,Das Sweet,710006
S00931303,Ratan Roy,710006
S00931304,Biswajit Stores,710006
S00931306,Subhash Stores,710006
S00931312,Kali Da,710006
S00931319,Sree Stores,710006
S00931454,Naha Stores,710006
S00931456,Tupon Stores,710006
S00931457,Gouttom Stores,710006
S00931461,Nikhil Stores,710006
S00931462,Bappa Stores,710006
S00931463,Sarkar Stores,710006
S00931464,Rana Stores,710006
S00931467,D.Sarkar,710006
S00931477,Pradip Stores,710006
S00931478,Adhekare Agency,710006
S00931479,Depali Stores,710006
S00931480,Naru Basak,710006
S00931481,S.Basak,710006
S00931482,B.Basak,710006
S00931483,N.C Basak,710006
S00931484,Ganesh Bhandhar,710006
S00931485,Milzhil Stores,710006
S00951619,SWARASWAVA STORES,710006
S00951622,INDU VARITISH,710006
S00951623,SHIV PAN VENDER,710006
S00951625,ANITA VENDER,710006
S00951626,BREAK FAST CONFECTIONARY,710006
S00951630,SREHOLOTA VENDER,710006
S00951631,SANKIT VARITISH,710006
S00951632,ANIL PODDER,710006
S00951633,JAGANATH DAS,710006
S00951634,RAJAN STOERS,710006
S00951635,SANKAR STORES,710006
S00951638,RAJU CHOWDHARY,710006
S00951639,ANUP DAS,710006
S00951640,PROSANTO ROY,710006
S00951641,NARAYAN CH SAHA,710006
S00951642,MAHA LAXMI,710006
S00951643,KALU MALAKAR,710006
S00951644,BHAI BHAI STORES,710006
S00951646,RAJKUMAR DUTTA,710006
S00951647,NARAYAN ROY,710006
S00931486,Poritash Stores,710006
S00931487,Rojib Gosave,710006
S00931488,Sanjib Lama,710006
S00931489,Saha Stores,710006
S00931490,Kicu Kotha Stores,710006
S00931491,Suraj Lama,710006
S00931492,Rupa Thapa,710006
S00931493,Robi Saha,710006
S00931495,Sanjib Stores,710006
S00931496,G.P Stores,710006
S00931497,Prodip Stores,710006
S00931498,Om Sai Ram,710006
S00931499,Sarkar Stores,710006
S00931500,M.Banik,710006
S00931501,Subham Stores,710006
S00931502,Biju Pan Gar,710006
S00931504,Santi Gosh,710006
S00931505,Rahul Stores,710006
S00931506,Kirtik Stores,710006
S00931507,Anjali Stores,710006
S00931508,Talukdar Stores,710006
S00931509,Sarkar Stores,710006
S00931510,Nog Stores,710006
S00931511,Pintu Pan,710006
S00931598,Kor Stores,710006
S00931599,Nondo Stores,710006
S00931600,New Gift House,710006
S00931602,K.S Eell,710006
S00931603,Bubai Pan,710006
S00931604,Bikash Roy,710006
S00931605,Taposh Gosh,710006
S00931606,Raj Laxmi Stores,710006
S00931610,Babon Pan Gar,710006
S00931612,Chitra Stores,710006
S00931615,Provu Stores,710006
S00931618,Pintu Stores,710006
S00931619,Laxmi Mestano,710006
S00931620,Ronjon Saha,710006
S00931621,New Gomaya P/M,710006
S00931622,Jogomaya Stores,710006
S00951650,KRISHNA STORES,710006
S00951651,TUTUAL  DAS,710006
S00951652,SANKAR PAN GHAR,710006
S00951654,NEW SAHA AUDIO,710006
S00951655,DIPAK PAN GHAR,710006
S00951656,MATRI PAN GHAR,710006
S00951658,SANTI SAHA,710006
S00951659,PAPAY GHOSH,710006
S00951660,BHOMBAL PAN GHAR,710006
S00951661,CHANDANA STORES,710006
S00951662,PITU DAS,710006
S00951663,RABI SAHA,710006
S00951664,PRABIR ROY,710006
S00951665,ANIK STORES,710006
S00951667,SWAPAN GHOSH,710006
S00951668,BHOJA PAN GHAR,710006
S00951671,BICHITRA VARITISH,710006
S00951674,SUMITA VENDER,710006
S00951675,BIJAN SAHA,710006
S00951676,ARATI VENDER,710006
S00951677,C L DIST,710006
S00951682,BABU MONDAL,710006
S00951686,MAHAMAYA STORES,710006
S00951687,BHAGABATI STORES,710006
S00951688,SUBHASINI STORES,710006
S00951689,KAMALA PCO,710006
S00951691,PANCHMI DAS,710006
S00951692,KUNDU STORES,710006
S00951693,UDAYA DAS,710006
S00951694,XEROX,710006
S00951695,LAXMAN KUNDU,710006
S00951698,NIKHAL SAHA,710006
S00951699,MAYA STORES,710006
S00951700,HATIM ENT,710006
S00951701,BOLORAM SAHA,710006
S00951702,RITU VARITISH,710006
S00951703,LALU DAS,710006
S00951704,BAPI DAS,710006
S00951705,SATTYAM VARITISH,710006
S00951706,PRAMILA VENDER,710006
S00951708,JANTU SK,710006
S00931623,Jogomay Stores,710006
S00931624,Babu Loknath Stores,710006
S00931625,Sridam Stores,710006
S00931626,B.Das Gupta,710006
S00931627,Raju Pan Gar,710006
S00931628,Jogomaya Stores,710006
S00931629,D.Das Gupta,710006
S00931630,Pintu Stores,710006
S00931631,Motai Mondel,710006
S00931632,Surash Mondel,710006
S00931633,Bijoy Stores,710006
S00931635,Saha Stores,710006
S00931636,Ronjon Roy,710006
S00931637,Ansue Stores,710006
S00931638,Bisu Gosh,710006
S00931639,P.Shina,710006
S00931641,Buba Loknath,710006
S00931642,Bura Pan Gar,710006
S00931643,P.Stores,710006
S00931645,Kundu Stores,710006
S00951709,JAGANNATH VARITISH,710006
S00951710,SARAJ STORES,710006
S00951711,BIJOYLAXMI VENDER,710006
S00951712,KHOKAN GANGULAY,710006
S00951714,BISWNATH VARITISH,710006
S00951715,KUNDU VARITISH,710006
S00951716,MANTU SARKAR,710006
S00951718,RAJA VARITISH,710006
S00951719,RAKAMARY STORES,710006
S00951722,MILAN T MAT,710006
S00951723,MALDA COLD CENTER,710006
S00951724,TOP N  TOWN,710006
S00951725,MANIK VARITISH,710006
S00951726,KARUN GHOSH,710006
S00951727,T  PROSED,710006
S00951728,SUBOT DAS,710006
S00951729,PUNUM STORES,710006
S00951730,MONI MAYA,710006
S00951731,DULAL SK,710006
S00951732,RANASH SAHA,710006
S00951733,GOLDEN VALLY,710006
S00951734,ASHOK SAHA,710006
S00951735,RANJIT DAS,710006
S00951736,GRIHO LAXMI,710006
S00951737,PROMELA VENDER,710006
S00951738,RATON STORS,710006
S00951740,BAPI ENT,710006
S00951741,DURGA DAS BHANDER,710006
S00951743,BAPI PAN GHAR,710006
S00951744,GOUTAM PAN GHAR,710006
S00951745,RAJLAXMI BHANDER,710006
S00951758,DAS GLOSARY,710006
S00951760,DADA BHAI PAN BHANDER,710006
S00951762,SANJOY PAN GHAR,710006
S00951764,AKTAR PAN BHANDER,710006
S00951765,PARIMAL PAM BHANDER,710006
S00951766,UTJAL PAN GHAR,710006
S00951767,UTAM HALDER,710006
S00951779,GOURANGO VARITISH,710006
S00951780,BABA KARTIK VARITISH,710006
S00951781,DILIP SAHA,710006
S00951783,SANJAY SARKAR,710006
S00951784,BACHU VARITISH,710006
S00951785,MAA VARITISH,710006
S00951786,PRODDUT BASAK,710006
S00951787,RADHA BHANDER,710006
S00951788,ROY STORES,710006
S00951789,ATATHI,710006
S00951790,SANJU PAN GHAR,710006
S00951792,DADA BHAI COUNTER,710006
S00951793,IRA STORES,710006
S00951794,SHIVE STORES,710006
S00951795,BIJOY SAHA,710006
S00951796,CHANDAN SAHA,710006
S00951797,SARADHA SWEET,710006
S00951798,MAA SITOL APAN GHAR,710006
S00951799,MAYA VARITISH,710006
S00951800,GUPTA VARITISH,710006
S00951801,DIPES STORES,710006
S00951805,KHOKAN SAHA,710006
S00931646,Goutom Stores,710006
S00931647,Somar Stores,710006
S00931648,Tasty,710006
S00931649,North Bengal,710006
S00931650,Kathal Tala Comunication,710006
S00931651,Kathal Tala Mission,710006
S00931652,Gosh Pan Gar,710006
S00931653,G.Gosh,710006
S00931654,J.K.G Stores,710006
S00931655,Gupta Stores,710006
S00931656,Delip Stores,710006
S00931657,Bikas Sen,710006
S00931658,Sanjib Da,710006
S00931659,Prochista Stores,710006
S00931660,Bapi Pan Gar,710006
S00931661,Niru Stores,710006
S00931662,B.Das Gupta,710006
S00931663,Gosh Stores,710006
S00931664,D.Das Gupta,710006
S00931665,R.N Pan Ghar,710006
S00951806,LATA PAN GHAR,710006
S00951808,NEW SUPER VARITISH,710006
S00951809,PROSANTO SAHA,710006
S00951811,TURUPATI VARITISH,710006
S00951813,GOPAL SARKAR,710006
S00951814,KARMOKAR VARITISH,710006
S00951815,MAA MONASHA STORES,710006
S00951816,D  TALUKDAR,710006
S00951818,GOURANGA VARITISH,710006
S00951819,FANIBHUSAN MONDAL,710006
S00951822,SUBHAL SARKAR,710006
S00951823,HINDUSTAN,710006
S00951824,SUKHAN SAHA,710006
S00951825,ANUP DAS,710006
S00951826,SUBODH SAHA,710006
S00951828,SANGLAP,710006
S00951829,COLD  CRIEM,710006
S00951830,LAXMI STORES,710006
S00951833,ASTIK PAUL,710006
S00951834,SUKUMAR DUTTA,710006
S00951835,AUPU DUTTA,710006
S00951836,SRI DURGA BAKARY,710006
S00951837,SRI GURU VARITISH,710006
S00951839,MONAJ GHOSH,710006
S00951840,MONDAL VARITISH,710006
S00951843,DAS BROTHERS,710006
S00951845,ESTERN CONFECTIONARY,710006
S00951847,AJOY KR  PODDAR,710006
S00951848,BAPI PODDAR,710006
S00951849,GOUTAM ACHARJEE,710006
S00951851,BISWAS VARITISH,710006
S00951853,MUKH BELASH,710006
S00951857,MONDAL STORES,710006
S00951858,DEY VARITISH,710006
S00951859,PAUL VARITISH,710006
S00951861,SAHA STORES,710006
S00951863,SANATAN ROY,710006
S00951866,TRIDEB LATARI,710006
S00951867,MANDAL VARITISH,710006
S00951868,AJOY  PAN GHAR,710006
S00931666,Surash Pan Gar,710006
S00931667,D.Pan Gar,710006
S00931668,Ram Gosh,710006
S00931669,Akhil Pan Gar,710006
S00931671,Gunjon Stores,710006
S00931672,Taposh Pan Gar,710006
S00931673,Dulal Debnath,710006
S00931674,D.Banerjee,710006
S00931675,Airju Stores,710006
S00931676,Montosh Stores,710006
S00931677,Sen Stores,710006
S00931678,Raju Sen,710006
S00931679,Das Stores,710006
S00931680,Jebon Das,710006
S00931682,Sona Pan Gar,710006
S00931684,A.Sen,710006
S00931685,S.Bose,710006
S00931686,Amit Pan Gar,710006
S00931687,Bappa Stores,710006
S00931688,Depali Stores,710006
S00931689,Monoj Stores,710006
S00931690,Raj Darbar Stores,710006
S00931691,Das Mondel P.C.U,710006
S00931692,Bidut Stores,710006
S00931693,A.Stores,710006
S00931695,Rahul Pan Gar,710006
S00931696,Alok Stores,710006
S00931698,Pradip Stores,710006
S00931699,Misti Mukh,710006
S00931700,Madhu Malti,710006
S00931701,Trinath Das,710006
S00931702,Ashit Pan Ghar,710006
S00931703,Kajol Stores,710006
S00931704,Swapan Stores,710006
S00931705,Saha Stores,710006
S00931706,Dey.V.Stores,710006
S00931707,N.Chowdary,710006
S00931708,Souaen Stores,710006
S00931709,Baba Biswa,710006
S00931710,Pantho Gosh,710006
S00951869,KHON PAN GHAR,710006
S00951871,RANJAN VARITISH,710006
S00951872,SUBHASH MONDAL,710006
S00951873,RAM CHANDRA MONDAL,710006
